State,Year,commodity,total_production
ILLINOIS,1997,Yogurt,13903000.0
NEW YORK,1997,Yogurt,203204000.0
NORTH DAKOTA,1997,Yogurt,28000.0
TENNESSEE,1997,Yogurt,405000.0
CALIFORNIA,1998,Cheese,1243062000.0
IDAHO,1998,Cheese,514953000.0
ILLINOIS,1998,Cheese,112307000.0
IOWA,1998,Cheese,245459000.0
MASSACHUSETTS,1998,Cheese,1059000.0
MINNESOTA,1998,Cheese,616933000.0
MISSOURI,1998,Cheese,154700000.0
NEBRASKA,1998,Cheese,100394000.0
NEW YORK,1998,Cheese,630865000.0
NORTH DAKOTA,1998,Cheese,19184000.0
OHIO,1998,Cheese,120448000.0
PENNSYLVANIA,1998,Cheese,360562000.0
SOUTH DAKOTA,1998,Cheese,136889000.0
UTAH,1998,Cheese,63282000.0
WASHINGTON,1998,Cheese,173365000.0
WISCONSIN,1998,Cheese,2118127000.0
ALABAMA,1998,Honey,1136000.0
ARIZONA,1998,Honey,3300000.0
ARKANSAS,1998,Honey,3445000.0
CALIFORNIA,1998,Honey,37350000.0
COLORADO,1998,Honey,1944000.0
FLORIDA,1998,Honey,22540000.0
GEORGIA,1998,Honey,4200000.0
HAWAII,1998,Honey,944000.0
IDAHO,1998,Honey,6000000.0
ILLINOIS,1998,Honey,639000.0
INDIANA,1998,Honey,828000.0
IOWA,1998,Honey,3900000.0
KANSAS,1998,Honey,736000.0
KENTUCKY,1998,Honey,150000.0
LOUISIANA,1998,Honey,4551000.0
MAINE,1998,Honey,260000.0
MARYLAND,1998,Honey,308000.0
MICHIGAN,1998,Honey,6800000.0
MINNESOTA,1998,Honey,11060000.0
MISSISSIPPI,1998,Honey,1548000.0
MISSOURI,1998,Honey,1518000.0
MONTANA,1998,Honey,14030000.0
NEBRASKA,1998,Honey,4480000.0
NEVADA,1998,Honey,460000.0
NEW JERSEY,1998,Honey,539000.0
NEW MEXICO,1998,Honey,770000.0
NEW YORK,1998,Honey,5200000.0
NORTH CAROLINA,1998,Honey,472000.0
NORTH DAKOTA,1998,Honey,29440000.0
OHIO,1998,Honey,1404000.0
OKLAHOMA,1998,Honey,204000.0
OREGON,1998,Honey,2250000.0
PENNSYLVANIA,1998,Honey,1716000.0
SOUTH DAKOTA,1998,Honey,21375000.0
TENNESSEE,1998,Honey,448000.0
TEXAS,1998,Honey,7007000.0
UTAH,1998,Honey,1740000.0
VERMONT,1998,Honey,384000.0
VIRGINIA,1998,Honey,296000.0
WASHINGTON,1998,Honey,2958000.0
WEST VIRGINIA,1998,Honey,330000.0
WISCONSIN,1998,Honey,8099000.0
WYOMING,1998,Honey,2760000.0
ALABAMA,1998,Milk,386000000.0
ALASKA,1998,Milk,14000000.0
ARIZONA,1998,Milk,2680000000.0
ARKANSAS,1998,Milk,540000000.0
CALIFORNIA,1998,Milk,27620000000.0
COLORADO,1998,Milk,1689000000.0
CONNECTICUT,1998,Milk,529000000.0
DELAWARE,1998,Milk,159000000.0
FLORIDA,1998,Milk,2337000000.0
GEORGIA,1998,Milk,1437000000.0
HAWAII,1998,Milk,129000000.0
IDAHO,1998,Milk,5765000000.0
ILLINOIS,1998,Milk,2121000000.0
INDIANA,1998,Milk,2190000000.0
IOWA,1998,Milk,3811000000.0
KANSAS,1998,Milk,1315000000.0
KENTUCKY,1998,Milk,1710000000.0
LOUISIANA,1998,Milk,751000000.0
MAINE,1998,Milk,680000000.0
MARYLAND,1998,Milk,1340000000.0
MASSACHUSETTS,1998,Milk,438000000.0
MICHIGAN,1998,Milk,5365000000.0
MINNESOTA,1998,Milk,9275000000.0
MISSISSIPPI,1998,Milk,579000000.0
MISSOURI,1998,Milk,2367000000.0
MONTANA,1998,Milk,291000000.0
NEBRASKA,1998,Milk,1050000000.0
NEVADA,1998,Milk,502000000.0
NEW HAMPSHIRE,1998,Milk,333000000.0
NEW JERSEY,1998,Milk,292000000.0
NEW MEXICO,1998,Milk,4354000000.0
NEW YORK,1998,Milk,11750000000.0
NORTH CAROLINA,1998,Milk,1251000000.0
NORTH DAKOTA,1998,Milk,706000000.0
OHIO,1998,Milk,4410000000.0
OKLAHOMA,1998,Milk,1236000000.0
OREGON,1998,Milk,1583000000.0
PENNSYLVANIA,1998,Milk,10847000000.0
RHODE ISLAND,1998,Milk,33000000.0
SOUTH CAROLINA,1998,Milk,374000000.0
SOUTH DAKOTA,1998,Milk,1386000000.0
TENNESSEE,1998,Milk,1501000000.0
TEXAS,1998,Milk,5605000000.0
UTAH,1998,Milk,1513000000.0
VERMONT,1998,Milk,2650000000.0
VIRGINIA,1998,Milk,1841000000.0
WASHINGTON,1998,Milk,5326000000.0
WEST VIRGINIA,1998,Milk,278000000.0
WISCONSIN,1998,Milk,22842000000.0
WYOMING,1998,Milk,80000000.0
CALIFORNIA,1998,Yogurt,200363000.0
ILLINOIS,1998,Yogurt,16593000.0
NEW YORK,1998,Yogurt,233126000.0
NORTH DAKOTA,1998,Yogurt,23000.0
WISCONSIN,1998,Yogurt,63274000.0
CALIFORNIA,1999,Cheese,1387582000.0
IDAHO,1999,Cheese,562104000.0
ILLINOIS,1999,Cheese,101436000.0
IOWA,1999,Cheese,259721000.0
MASSACHUSETTS,1999,Cheese,1143000.0
MINNESOTA,1999,Cheese,681656000.0
MISSOURI,1999,Cheese,154293000.0
NEW YORK,1999,Cheese,682279000.0
NORTH DAKOTA,1999,Cheese,22500000.0
OHIO,1999,Cheese,132257000.0
PENNSYLVANIA,1999,Cheese,376734000.0
SOUTH DAKOTA,1999,Cheese,136433000.0
UTAH,1999,Cheese,75628000.0
WASHINGTON,1999,Cheese,145510000.0
WISCONSIN,1999,Cheese,2148054000.0
ALABAMA,1999,Honey,1156000.0
ARIZONA,1999,Honey,3224000.0
ARKANSAS,1999,Honey,4628000.0
CALIFORNIA,1999,Honey,27900000.0
COLORADO,1999,Honey,2052000.0
FLORIDA,1999,Honey,23256000.0
GEORGIA,1999,Honey,3315000.0
HAWAII,1999,Honey,640000.0
IDAHO,1999,Honey,5760000.0
ILLINOIS,1999,Honey,594000.0
INDIANA,1999,Honey,810000.0
IOWA,1999,Honey,2600000.0
KANSAS,1999,Honey,871000.0
KENTUCKY,1999,Honey,150000.0
LOUISIANA,1999,Honey,5472000.0
MAINE,1999,Honey,308000.0
MARYLAND,1999,Honey,276000.0
MICHIGAN,1999,Honey,6205000.0
MINNESOTA,1999,Honey,11890000.0
MISSISSIPPI,1999,Honey,1314000.0
MISSOURI,1999,Honey,1560000.0
MONTANA,1999,Honey,8540000.0
NEBRASKA,1999,Honey,4466000.0
NEVADA,1999,Honey,405000.0
NEW JERSEY,1999,Honey,440000.0
NEW MEXICO,1999,Honey,780000.0
NEW YORK,1999,Honey,4830000.0
NORTH CAROLINA,1999,Honey,414000.0
NORTH DAKOTA,1999,Honey,26775000.0
OHIO,1999,Honey,1480000.0
OKLAHOMA,1999,Honey,270000.0
OREGON,1999,Honey,2565000.0
PENNSYLVANIA,1999,Honey,1680000.0
SOUTH DAKOTA,1999,Honey,23296000.0
TENNESSEE,1999,Honey,408000.0
TEXAS,1999,Honey,8748000.0
UTAH,1999,Honey,1170000.0
VERMONT,1999,Honey,396000.0
VIRGINIA,1999,Honey,245000.0
WASHINGTON,1999,Honey,2600000.0
WEST VIRGINIA,1999,Honey,234000.0
WISCONSIN,1999,Honey,6000000.0
WYOMING,1999,Honey,2664000.0
ALABAMA,1999,Milk,376000000.0
ALASKA,1999,Milk,14000000.0
ARIZONA,1999,Milk,2931000000.0
ARKANSAS,1999,Milk,520000000.0
CALIFORNIA,1999,Milk,30444000000.0
COLORADO,1999,Milk,1728000000.0
CONNECTICUT,1999,Milk,520000000.0
DELAWARE,1999,Milk,145000000.0
FLORIDA,1999,Milk,2398000000.0
GEORGIA,1999,Milk,1449000000.0
HAWAII,1999,Milk,120000000.0
IDAHO,1999,Milk,6453000000.0
ILLINOIS,1999,Milk,2029000000.0
INDIANA,1999,Milk,2185000000.0
IOWA,1999,Milk,3802000000.0
KANSAS,1999,Milk,1405000000.0
KENTUCKY,1999,Milk,1651000000.0
LOUISIANA,1999,Milk,711000000.0
MAINE,1999,Milk,689000000.0
MARYLAND,1999,Milk,1365000000.0
MASSACHUSETTS,1999,Milk,420000000.0
MICHIGAN,1999,Milk,5455000000.0
MINNESOTA,1999,Milk,9478000000.0
MISSISSIPPI,1999,Milk,552000000.0
MISSOURI,1999,Milk,2237000000.0
MONTANA,1999,Milk,303000000.0
NEBRASKA,1999,Milk,1139000000.0
NEVADA,1999,Milk,456000000.0
NEW HAMPSHIRE,1999,Milk,321000000.0
NEW JERSEY,1999,Milk,280000000.0
NEW MEXICO,1999,Milk,4724000000.0
NEW YORK,1999,Milk,12082000000.0
NORTH CAROLINA,1999,Milk,1216000000.0
NORTH DAKOTA,1999,Milk,689000000.0
OHIO,1999,Milk,4440000000.0
OKLAHOMA,1999,Milk,1249000000.0
OREGON,1999,Milk,1665000000.0
PENNSYLVANIA,1999,Milk,10931000000.0
RHODE ISLAND,1999,Milk,31000000.0
SOUTH CAROLINA,1999,Milk,369000000.0
SOUTH DAKOTA,1999,Milk,1419000000.0
TENNESSEE,1999,Milk,1417000000.0
TEXAS,1999,Milk,5620000000.0
UTAH,1999,Milk,1618000000.0
VERMONT,1999,Milk,2710000000.0
VIRGINIA,1999,Milk,1873000000.0
WASHINGTON,1999,Milk,5535000000.0
WEST VIRGINIA,1999,Milk,275000000.0
WISCONSIN,1999,Milk,23071000000.0
WYOMING,1999,Milk,80000000.0
CALIFORNIA,1999,Yogurt,238110000.0
ILLINOIS,1999,Yogurt,10513000.0
NEW YORK,1999,Yogurt,250084000.0
WISCONSIN,1999,Yogurt,66591000.0
CALIFORNIA,2000,Cheese,1496653000.0
IDAHO,2000,Cheese,585228000.0
ILLINOIS,2000,Cheese,99614000.0
IOWA,2000,Cheese,264175000.0
MASSACHUSETTS,2000,Cheese,1389000.0
MINNESOTA,2000,Cheese,693068000.0
MISSOURI,2000,Cheese,123115000.0
NEW YORK,2000,Cheese,728305000.0
OHIO,2000,Cheese,139094000.0
PENNSYLVANIA,2000,Cheese,379671000.0
SOUTH DAKOTA,2000,Cheese,147641000.0
UTAH,2000,Cheese,74795000.0
WASHINGTON,2000,Cheese,159072000.0
WISCONSIN,2000,Cheese,2192171000.0
ALABAMA,2000,Honey,1248000.0
ARIZONA,2000,Honey,2360000.0
ARKANSAS,2000,Honey,4836000.0
CALIFORNIA,2000,Honey,30800000.0
COLORADO,2000,Honey,1740000.0
FLORIDA,2000,Honey,24360000.0
GEORGIA,2000,Honey,3135000.0
HAWAII,2000,Honey,784000.0
IDAHO,2000,Honey,4700000.0
ILLINOIS,2000,Honey,488000.0
INDIANA,2000,Honey,520000.0
IOWA,2000,Honey,2010000.0
KANSAS,2000,Honey,1020000.0
KENTUCKY,2000,Honey,192000.0
LOUISIANA,2000,Honey,4042000.0
MAINE,2000,Honey,231000.0
MARYLAND,2000,Honey,276000.0
MICHIGAN,2000,Honey,5400000.0
MINNESOTA,2000,Honey,13500000.0
MISSISSIPPI,2000,Honey,1224000.0
MISSOURI,2000,Honey,1725000.0
MONTANA,2000,Honey,10912000.0
NEBRASKA,2000,Honey,4350000.0
NEVADA,2000,Honey,350000.0
NEW JERSEY,2000,Honey,385000.0
NEW MEXICO,2000,Honey,960000.0
NEW YORK,2000,Honey,4640000.0
NORTH CAROLINA,2000,Honey,539000.0
NORTH DAKOTA,2000,Honey,34500000.0
OHIO,2000,Honey,1170000.0
OKLAHOMA,2000,Honey,245000.0
OREGON,2000,Honey,2448000.0
PENNSYLVANIA,2000,Honey,1125000.0
SOUTH DAKOTA,2000,Honey,28435000.0
TENNESSEE,2000,Honey,549000.0
TEXAS,2000,Honey,8295000.0
UTAH,2000,Honey,984000.0
VERMONT,2000,Honey,413000.0
VIRGINIA,2000,Honey,294000.0
WASHINGTON,2000,Honey,2808000.0
WEST VIRGINIA,2000,Honey,378000.0
WISCONSIN,2000,Honey,7560000.0
WYOMING,2000,Honey,3627000.0
ALABAMA,2000,Milk,348000000.0
ALASKA,2000,Milk,13000000.0
ARIZONA,2000,Milk,3033000000.0
ARKANSAS,2000,Milk,485000000.0
CALIFORNIA,2000,Milk,32245000000.0
COLORADO,2000,Milk,1924000000.0
CONNECTICUT,2000,Milk,480000000.0
DELAWARE,2000,Milk,146000000.0
FLORIDA,2000,Milk,2463000000.0
GEORGIA,2000,Milk,1433000000.0
HAWAII,2000,Milk,116000000.0
IDAHO,2000,Milk,7223000000.0
ILLINOIS,2000,Milk,2094000000.0
INDIANA,2000,Milk,2419000000.0
IOWA,2000,Milk,3934000000.0
KANSAS,2000,Milk,1540000000.0
KENTUCKY,2000,Milk,1695000000.0
LOUISIANA,2000,Milk,698000000.0
MAINE,2000,Milk,668000000.0
MARYLAND,2000,Milk,1351000000.0
MASSACHUSETTS,2000,Milk,376000000.0
MICHIGAN,2000,Milk,5705000000.0
MINNESOTA,2000,Milk,9493000000.0
MISSISSIPPI,2000,Milk,541000000.0
MISSOURI,2000,Milk,2258000000.0
MONTANA,2000,Milk,338000000.0
NEBRASKA,2000,Milk,1255000000.0
NEVADA,2000,Milk,476000000.0
NEW HAMPSHIRE,2000,Milk,312000000.0
NEW JERSEY,2000,Milk,244000000.0
NEW MEXICO,2000,Milk,5236000000.0
NEW YORK,2000,Milk,11921000000.0
NORTH CAROLINA,2000,Milk,1189000000.0
NORTH DAKOTA,2000,Milk,686000000.0
OHIO,2000,Milk,4461000000.0
OKLAHOMA,2000,Milk,1314000000.0
OREGON,2000,Milk,1640000000.0
PENNSYLVANIA,2000,Milk,11156000000.0
RHODE ISLAND,2000,Milk,28000000.0
SOUTH CAROLINA,2000,Milk,370000000.0
SOUTH DAKOTA,2000,Milk,1474000000.0
TENNESSEE,2000,Milk,1405000000.0
TEXAS,2000,Milk,5743000000.0
UTAH,2000,Milk,1687000000.0
VERMONT,2000,Milk,2683000000.0
VIRGINIA,2000,Milk,1900000000.0
WASHINGTON,2000,Milk,5593000000.0
WEST VIRGINIA,2000,Milk,265000000.0
WISCONSIN,2000,Milk,23259000000.0
WYOMING,2000,Milk,76000000.0
CALIFORNIA,2000,Yogurt,257211000.0
ILLINOIS,2000,Yogurt,11653000.0
NEW YORK,2000,Yogurt,247232000.0
WISCONSIN,2000,Yogurt,77348000.0
CALIFORNIA,2001,Cheese,1643334000.0
IDAHO,2001,Cheese,569419000.0
ILLINOIS,2001,Cheese,102690000.0
IOWA,2001,Cheese,263552000.0
MASSACHUSETTS,2001,Cheese,858000.0
MINNESOTA,2001,Cheese,594085000.0
MISSOURI,2001,Cheese,99104000.0
NEW YORK,2001,Cheese,702754000.0
OHIO,2001,Cheese,146184000.0
PENNSYLVANIA,2001,Cheese,366972000.0
SOUTH DAKOTA,2001,Cheese,146897000.0
UTAH,2001,Cheese,62596000.0
WASHINGTON,2001,Cheese,146715000.0
WISCONSIN,2001,Cheese,2133156000.0
ALABAMA,2001,Honey,1022000.0
ARIZONA,2001,Honey,2537000.0
ARKANSAS,2001,Honey,4900000.0
CALIFORNIA,2001,Honey,28060000.0
COLORADO,2001,Honey,1430000.0
FLORIDA,2001,Honey,22000000.0
GEORGIA,2001,Honey,3135000.0
HAWAII,2001,Honey,696000.0
IDAHO,2001,Honey,4600000.0
ILLINOIS,2001,Honey,456000.0
INDIANA,2001,Honey,532000.0
IOWA,2001,Honey,1683000.0
KANSAS,2001,Honey,663000.0
KENTUCKY,2001,Honey,312000.0
LOUISIANA,2001,Honey,4770000.0
MAINE,2001,Honey,220000.0
MARYLAND,2001,Honey,184000.0
MICHIGAN,2001,Honey,4560000.0
MINNESOTA,2001,Honey,10935000.0
MISSISSIPPI,2001,Honey,1122000.0
MISSOURI,2001,Honey,1342000.0
MONTANA,2001,Honey,13872000.0
NEBRASKA,2001,Honey,2064000.0
NEVADA,2001,Honey,450000.0
NEW JERSEY,2001,Honey,374000.0
NEW MEXICO,2001,Honey,700000.0
NEW YORK,2001,Honey,3710000.0
NORTH CAROLINA,2001,Honey,572000.0
NORTH DAKOTA,2001,Honey,26880000.0
OHIO,2001,Honey,1458000.0
OKLAHOMA,2001,Honey,188000.0
OREGON,2001,Honey,1936000.0
PENNSYLVANIA,2001,Honey,1482000.0
SOUTH CAROLINA,2001,Honey,280000.0
SOUTH DAKOTA,2001,Honey,15275000.0
TENNESSEE,2001,Honey,472000.0
TEXAS,2001,Honey,7663000.0
UTAH,2001,Honey,874000.0
VERMONT,2001,Honey,567000.0
VIRGINIA,2001,Honey,468000.0
WASHINGTON,2001,Honey,2496000.0
WEST VIRGINIA,2001,Honey,455000.0
WISCONSIN,2001,Honey,5427000.0
WYOMING,2001,Honey,2926000.0
ALABAMA,2001,Milk,300000000.0
ALASKA,2001,Milk,14000000.0
ARIZONA,2001,Milk,3085000000.0
ARKANSAS,2001,Milk,432000000.0
CALIFORNIA,2001,Milk,33217000000.0
COLORADO,2001,Milk,1970000000.0
CONNECTICUT,2001,Milk,456000000.0
DELAWARE,2001,Milk,150000000.0
FLORIDA,2001,Milk,2411000000.0
GEORGIA,2001,Milk,1433000000.0
HAWAII,2001,Milk,106000000.0
IDAHO,2001,Milk,7757000000.0
ILLINOIS,2001,Milk,2020000000.0
INDIANA,2001,Milk,2567000000.0
IOWA,2001,Milk,3785000000.0
KANSAS,2001,Milk,1610000000.0
KENTUCKY,2001,Milk,1660000000.0
LOUISIANA,2001,Milk,632000000.0
MAINE,2001,Milk,654000000.0
MARYLAND,2001,Milk,1294000000.0
MASSACHUSETTS,2001,Milk,357000000.0
MICHIGAN,2001,Milk,5870000000.0
MINNESOTA,2001,Milk,8812000000.0
MISSISSIPPI,2001,Milk,497000000.0
MISSOURI,2001,Milk,1949000000.0
MONTANA,2001,Milk,346000000.0
NEBRASKA,2001,Milk,1166000000.0
NEVADA,2001,Milk,485000000.0
NEW HAMPSHIRE,2001,Milk,322000000.0
NEW JERSEY,2001,Milk,233000000.0
NEW MEXICO,2001,Milk,5561000000.0
NEW YORK,2001,Milk,11780000000.0
NORTH CAROLINA,2001,Milk,1154000000.0
NORTH DAKOTA,2001,Milk,644000000.0
OHIO,2001,Milk,4295000000.0
OKLAHOMA,2001,Milk,1325000000.0
OREGON,2001,Milk,1717000000.0
PENNSYLVANIA,2001,Milk,10849000000.0
RHODE ISLAND,2001,Milk,23000000.0
SOUTH CAROLINA,2001,Milk,367000000.0
SOUTH DAKOTA,2001,Milk,1370000000.0
TENNESSEE,2001,Milk,1335000000.0
TEXAS,2001,Milk,5107000000.0
UTAH,2001,Milk,1635000000.0
VERMONT,2001,Milk,2669000000.0
VIRGINIA,2001,Milk,1885000000.0
WASHINGTON,2001,Milk,5514000000.0
WEST VIRGINIA,2001,Milk,249000000.0
WISCONSIN,2001,Milk,22199000000.0
WYOMING,2001,Milk,63000000.0
CALIFORNIA,2001,Yogurt,264304000.0
ILLINOIS,2001,Yogurt,12773000.0
NEW YORK,2001,Yogurt,252631000.0
WISCONSIN,2001,Yogurt,77451000.0
CALIFORNIA,2002,Cheese,1722211000.0
IDAHO,2002,Cheese,619943000.0
ILLINOIS,2002,Cheese,95055000.0
IOWA,2002,Cheese,263005000.0
MASSACHUSETTS,2002,Cheese,841000.0
MINNESOTA,2002,Cheese,597254000.0
MISSOURI,2002,Cheese,98521000.0
NEW YORK,2002,Cheese,716826000.0
OHIO,2002,Cheese,159527000.0
PENNSYLVANIA,2002,Cheese,374051000.0
SOUTH DAKOTA,2002,Cheese,155664000.0
UTAH,2002,Cheese,66296000.0
WASHINGTON,2002,Cheese,153901000.0
WISCONSIN,2002,Cheese,2237127000.0
ALABAMA,2002,Honey,1317942.0
ALASKA,2002,Honey,4667.0
ARIZONA,2002,Honey,1337155.0
ARKANSAS,2002,Honey,3960000.0
CALIFORNIA,2002,Honey,16303281.0
COLORADO,2002,Honey,1440000.0
CONNECTICUT,2002,Honey,131982.0
DELAWARE,2002,Honey,5066.0
FLORIDA,2002,Honey,20460000.0
GEORGIA,2002,Honey,2600000.0
HAWAII,2002,Honey,952000.0
IDAHO,2002,Honey,5700000.0
ILLINOIS,2002,Honey,240991.0
INDIANA,2002,Honey,496000.0
IOWA,2002,Honey,2310000.0
KANSAS,2002,Honey,884000.0
KENTUCKY,2002,Honey,270000.0
LOUISIANA,2002,Honey,2561951.0
MAINE,2002,Honey,422293.0
MARYLAND,2002,Honey,138000.0
MASSACHUSETTS,2002,Honey,167566.0
MICHIGAN,2002,Honey,5544000.0
MINNESOTA,2002,Honey,6839183.0
MISSISSIPPI,2002,Honey,1404000.0
MISSOURI,2002,Honey,900000.0
MONTANA,2002,Honey,8497910.0
NEBRASKA,2002,Honey,2815070.0
NEVADA,2002,Honey,30244.0
NEW HAMPSHIRE,2002,Honey,101548.0
NEW JERSEY,2002,Honey,440000.0
NEW MEXICO,2002,Honey,484000.0
NEW YORK,2002,Honey,4639785.0
NORTH CAROLINA,2002,Honey,672000.0
NORTH DAKOTA,2002,Honey,24000000.0
OHIO,2002,Honey,1451952.0
OKLAHOMA,2002,Honey,309669.0
OREGON,2002,Honey,2107000.0
PENNSYLVANIA,2002,Honey,1653000.0
RHODE ISLAND,2002,Honey,18457.0
SOUTH CAROLINA,2002,Honey,147845.0
SOUTH DAKOTA,2002,Honey,11475000.0
TENNESSEE,2002,Honey,488000.0
TEXAS,2002,Honey,7638000.0
UTAH,2002,Honey,1102903.0
VERMONT,2002,Honey,623000.0
VIRGINIA,2002,Honey,304000.0
WASHINGTON,2002,Honey,2550000.0
WEST VIRGINIA,2002,Honey,459000.0
WISCONSIN,2002,Honey,5583844.0
WYOMING,2002,Honey,1951596.0
ALABAMA,2002,Milk,277000000.0
ALASKA,2002,Milk,18000000.0
ARIZONA,2002,Milk,3430000000.0
ARKANSAS,2002,Milk,393000000.0
CALIFORNIA,2002,Milk,35065000000.0
COLORADO,2002,Milk,2159000000.0
CONNECTICUT,2002,Milk,447000000.0
DELAWARE,2002,Milk,150000000.0
FLORIDA,2002,Milk,2308000000.0
GEORGIA,2002,Milk,1470000000.0
HAWAII,2002,Milk,97000000.0
IDAHO,2002,Milk,8155000000.0
ILLINOIS,2002,Milk,2051000000.0
INDIANA,2002,Milk,2658000000.0
IOWA,2002,Milk,3804000000.0
KANSAS,2002,Milk,2030000000.0
KENTUCKY,2002,Milk,1614000000.0
LOUISIANA,2002,Milk,579000000.0
MAINE,2002,Milk,656000000.0
MARYLAND,2002,Milk,1301000000.0
MASSACHUSETTS,2002,Milk,361000000.0
MICHIGAN,2002,Milk,6120000000.0
MINNESOTA,2002,Milk,8458000000.0
MISSISSIPPI,2002,Milk,478000000.0
MISSOURI,2002,Milk,1946000000.0
MONTANA,2002,Milk,341000000.0
NEBRASKA,2002,Milk,1167000000.0
NEVADA,2002,Milk,501000000.0
NEW HAMPSHIRE,2002,Milk,328000000.0
NEW JERSEY,2002,Milk,236000000.0
NEW MEXICO,2002,Milk,6316000000.0
NEW YORK,2002,Milk,12218000000.0
NORTH CAROLINA,2002,Milk,1137000000.0
NORTH DAKOTA,2002,Milk,593000000.0
OHIO,2002,Milk,4475000000.0
OKLAHOMA,2002,Milk,1307000000.0
OREGON,2002,Milk,2093000000.0
PENNSYLVANIA,2002,Milk,10775000000.0
RHODE ISLAND,2002,Milk,23000000.0
SOUTH CAROLINA,2002,Milk,364000000.0
SOUTH DAKOTA,2002,Milk,1289000000.0
TENNESSEE,2002,Milk,1315000000.0
TEXAS,2002,Milk,5300000000.0
UTAH,2002,Milk,1666000000.0
VERMONT,2002,Milk,2703000000.0
VIRGINIA,2002,Milk,1891000000.0
WASHINGTON,2002,Milk,5620000000.0
WEST VIRGINIA,2002,Milk,243000000.0
WISCONSIN,2002,Milk,22074000000.0
WYOMING,2002,Milk,63000000.0
CALIFORNIA,2002,Yogurt,454483000.0
ILLINOIS,2002,Yogurt,14392000.0
IOWA,2002,Yogurt,12875000.0
NEW YORK,2002,Yogurt,247221000.0
WISCONSIN,2002,Yogurt,71461000.0
CALIFORNIA,2003,Cheese,1830927000.0
ILLINOIS,2003,Cheese,95547000.0
IOWA,2003,Cheese,162712000.0
MASSACHUSETTS,2003,Cheese,860000.0
MINNESOTA,2003,Cheese,616853000.0
MISSOURI,2003,Cheese,97400000.0
NEW YORK,2003,Cheese,706684000.0
OHIO,2003,Cheese,166835000.0
PENNSYLVANIA,2003,Cheese,368945000.0
SOUTH DAKOTA,2003,Cheese,151635000.0
UTAH,2003,Cheese,74055000.0
WISCONSIN,2003,Cheese,2276528000.0
ALABAMA,2003,Honey,1066000.0
ARIZONA,2003,Honey,2520000.0
ARKANSAS,2003,Honey,3000000.0
CALIFORNIA,2003,Honey,32160000.0
COLORADO,2003,Honey,2064000.0
FLORIDA,2003,Honey,14910000.0
GEORGIA,2003,Honey,3380000.0
HAWAII,2003,Honey,798000.0
IDAHO,2003,Honey,4600000.0
ILLINOIS,2003,Honey,420000.0
INDIANA,2003,Honey,280000.0
IOWA,2003,Honey,1888000.0
KANSAS,2003,Honey,912000.0
KENTUCKY,2003,Honey,240000.0
LOUISIANA,2003,Honey,3060000.0
MAINE,2003,Honey,264000.0
MARYLAND,2003,Honey,84000.0
MICHIGAN,2003,Honey,4810000.0
MINNESOTA,2003,Honey,9960000.0
MISSISSIPPI,2003,Honey,1449000.0
MISSOURI,2003,Honey,901000.0
MONTANA,2003,Honey,9570000.0
NEBRASKA,2003,Honey,3330000.0
NEVADA,2003,Honey,384000.0
NEW JERSEY,2003,Honey,190000.0
NEW MEXICO,2003,Honey,246000.0
NEW YORK,2003,Honey,4824000.0
NORTH CAROLINA,2003,Honey,440000.0
NORTH DAKOTA,2003,Honey,29580000.0
OHIO,2003,Honey,750000.0
OKLAHOMA,2003,Honey,141000.0
OREGON,2003,Honey,2142000.0
PENNSYLVANIA,2003,Honey,1350000.0
SOUTH CAROLINA,2003,Honey,280000.0
SOUTH DAKOTA,2003,Honey,15050000.0
TENNESSEE,2003,Honey,240000.0
TEXAS,2003,Honey,9380000.0
UTAH,2003,Honey,1425000.0
VERMONT,2003,Honey,581000.0
VIRGINIA,2003,Honey,222000.0
WASHINGTON,2003,Honey,3248000.0
WEST VIRGINIA,2003,Honey,376000.0
WISCONSIN,2003,Honey,5698000.0
WYOMING,2003,Honey,3159000.0
ALABAMA,2003,Milk,252000000.0
ALASKA,2003,Milk,17000000.0
ARIZONA,2003,Milk,3552000000.0
ARKANSAS,2003,Milk,354000000.0
CALIFORNIA,2003,Milk,35437000000.0
COLORADO,2003,Milk,2153000000.0
CONNECTICUT,2003,Milk,413000000.0
DELAWARE,2003,Milk,130000000.0
FLORIDA,2003,Milk,2161000000.0
GEORGIA,2003,Milk,1444000000.0
HAWAII,2003,Milk,92000000.0
IDAHO,2003,Milk,8774000000.0
ILLINOIS,2003,Milk,2047000000.0
INDIANA,2003,Milk,2939000000.0
IOWA,2003,Milk,3810000000.0
KANSAS,2003,Milk,2130000000.0
KENTUCKY,2003,Milk,1465000000.0
LOUISIANA,2003,Milk,519000000.0
MAINE,2003,Milk,624000000.0
MARYLAND,2003,Milk,1177000000.0
MASSACHUSETTS,2003,Milk,332000000.0
MICHIGAN,2003,Milk,6375000000.0
MINNESOTA,2003,Milk,8258000000.0
MISSISSIPPI,2003,Milk,423000000.0
MISSOURI,2003,Milk,1886000000.0
MONTANA,2003,Milk,345000000.0
NEBRASKA,2003,Milk,1129000000.0
NEVADA,2003,Milk,485000000.0
NEW HAMPSHIRE,2003,Milk,305000000.0
NEW JERSEY,2003,Milk,216000000.0
NEW MEXICO,2003,Milk,6666000000.0
NEW YORK,2003,Milk,11952000000.0
NORTH CAROLINA,2003,Milk,1044000000.0
NORTH DAKOTA,2003,Milk,500000000.0
OHIO,2003,Milk,4490000000.0
